booking_reference,booked_at,route_id,status,departure_date,departure_time,passengers,cancellation_reason,decline_reason,payment_type,operator_id,operator_name,total_price,paid_cost,distinct_route,line_id,is_refundable,is_supplier_api,online_cancel_timestamp,approved_timestamp,decline_timestamp
BW791902,2023-01-31,manzanillo-limon-province-to-san-jose,canceled,2023-02-02,14:00:00,2,,fully_booked,credit card,60094fc903760b000154a0a8,Caribe Shuttle,116.3,0,manzanillo-limon-province-to-san-jose,60be24d645843449ab3b237b,TRUE,FALSE,,,2023-01-31 21:47:15.565000 UTC
BW792333,2023-01-31,tamarindo-to-puerto-viejo-de-talamanca,canceled,2023-02-22,7:30:00,1,,other,credit card,60094fc903760b000154a0a8,Caribe Shuttle,121.5,0,puerto-viejo-de-talamanca-to-tamarindo,60be2b4d17b49369c0489b94,TRUE,FALSE,,,2023-02-02 15:12:46.322000 UTC
BW789970,2023-01-31,la-fortuna-to-san-juan-del-sur,canceled,2023-02-05,6:00:00,3,,other,credit card,60094fc903760b000154a0a8,Caribe Shuttle,207.82,0,la-fortuna-to-san-juan-del-sur,628b2d7897594e5e20a7d6e7,TRUE,FALSE,,,2023-02-01 15:51:12.446000 UTC
BW792242,2023-01-31,san-juan-del-sur-to-monteverde,canceled,2023-02-02,6:00:00,2,,not_enough_passengers,credit card,60094fc903760b000154a0a8,Caribe Shuttle,141.26,0,monteverde-to-san-juan-del-sur,628b30f72ec6acb6ed5b651e,TRUE,FALSE,,,2023-02-01 15:52:00.704000 UTC
BW790376,2023-01-31,antigua-to-copan-ruinas,canceled,2023-02-10,8:00:00,2,,supplier_unresponsive,credit card,63a4822726730c48bb580f91,Hedman Alas,101.9,0,antigua-to-copan-ruinas,63a483a9ac5d3ad877a9bae7,TRUE,FALSE,,,2023-01-31 07:04:19.682000 UTC
BW792100,2023-01-31,san-salvador-to-guatemala-city,approved,2023-02-02,14:30:00,1,,departure_does_not_exists,credit card,62b1ed0ecfac121d86f50fad,La Vencedora,38.67,33.75,guatemala-city-to-san-salvador,62b1f38fced44b2dc757be35,FALSE,FALSE,,2023-02-01 20:00:48.928000 UTC,2023-01-31 20:28:14.432000 UTC
BW792263,2023-01-31,san-jose-to-managua,canceled,2023-02-11,1:00:00,3,online cancel - My plans changed,,credit card,60767f5eb4414200015d8291,Transporte del Sol,104.13,72.69,managua-to-san-jose,637c7ee812eb2634fa9c9f95,FALSE,FALSE,2023-02-04 03:45:32.204000 UTC,2023-02-01 21:02:48.229000 UTC,
BW790291,2023-01-31,ao-nang-to-khao-sok,canceled,2023-02-04,13:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,608181a8d0627b0001c8b479,Pichet Transport Company Limited,25.76,18.37,ao-nang-to-khao-sok,60852a81d9876558ac101019,TRUE,FALSE,2023-02-02 12:18:32.204000 UTC,2023-01-31 08:55:31.423000 UTC,
BW792373,2023-01-31,colombo-to-ella,canceled,2023-02-08,9:45:00,2,,other,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,39.4,0,colombo-to-ella,6239cdcb890bb076971c74b8,TRUE,FALSE,,,2023-02-06 11:57:19.397000 UTC
BW792199,2023-01-31,nuwara-eliya-to-ella,canceled,2023-02-24,14:30:00,3,online cancel - No seats available,,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,39.4,0,ella-to-nuwara-eliya,61b99fe3e5d2d264d5a3b81f,TRUE,FALSE,2023-01-31 19:07:59.489000 UTC,,
BW789940,2023-01-31,holbox-to-chiquila,canceled,2023-02-03,9:30:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,60eb04dfb60b180001cfa02a,Holbox Express,31.3,-0.03,chiquila-to-holbox,60eb08913811906e980cd328,TRUE,FALSE,2023-01-31 02:48:55.975000 UTC,2023-01-30 23:34:03.183000 UTC,
BW790227,2023-01-31,koh-tao-to-koh-phangan,canceled,2023-02-07,15:00:00,1,online cancel - My plans changed,,credit card,5aeefbe15a2adc00017abed6,Lomprayah,19.25,0.08,koh-phangan-to-koh-tao,612ce07897d6ea036fa0d52e,FALSE,FALSE,2023-02-03 04:28:33.326000 UTC,2023-01-31 02:43:53.380000 UTC,
BW790245,2023-01-31,koh-phangan-to-koh-samui,canceled,2023-02-06,11:00:00,2,online cancel - My plans changed,,paypal,5aeefbe15a2adc00017abed6,Lomprayah,24.86,0.24,koh-phangan-to-koh-samui,625c1a1903832573334d8b19,FALSE,FALSE,2023-02-01 04:17:45.711000 UTC,2023-01-31 02:51:30.721000 UTC,
BW790445,2023-01-31,bangkok-to-koh-phangan,canceled,2023-02-25,21:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5aeefbe15a2adc00017abed6,Lomprayah,103.02,0,bangkok-to-koh-phangan,6171096392c04d03f84afa91,FALSE,TRUE,2023-01-31 04:18:19.483000 UTC,,
BW791416,2023-01-31,san-jose-to-managua,canceled,2023-02-28,6:00:00,1,online cancel - My plans changed,,credit card,6139daa6d8d1dc0001e77fb2,Nica Expreso,31.48,24.44,managua-to-san-jose,6139e59529ff411762882314,FALSE,FALSE,2023-02-04 03:09:59.354000 UTC,2023-01-31 14:48:50.071000 UTC,
BW792481,2023-01-31,bangkok-to-siem-reap,approved,2023-02-15,7:45:00,1,online cancel -,,credit card,5a9ebb9ea9fc2a0001d3f173,Giant Ibis,45.26,36.5,bangkok-to-siem-reap,62f8dad47de30abccb8f2c8b,FALSE,TRUE,2023-02-04 12:26:47.988000 UTC,2023-01-31 21:29:06.348000 UTC,
BW792158,2023-01-31,jaco-to-san-jose,canceled,2023-02-04,13:30:00,1,online cancel - My plans changed,,credit card,6225ff8496e5ba242358c8ef,Easy Ride,40.9,0,jaco-to-san-jose,622705a03ffaf87a2cb943d7,TRUE,FALSE,2023-01-31 16:46:33.483000 UTC,,
BW792156,2023-01-31,playa-del-carmen-to-holbox,canceled,2023-02-07,8:30:00,3,online cancel -,,paypal,62430a0f4ec2bb667c2f445e,Chiquila Holbox Extreme,90.67,-0.22,holbox-to-playa-del-carmen,62431c5c5e5b479d1b195d2d,TRUE,TRUE,2023-02-04 02:27:44.879000 UTC,2023-01-31 16:56:07.991000 UTC,
BW790980,2023-01-31,manzanillo-limon-province-to-panama-city,canceled,2023-03-15,11:30:00,1,online cancel - My plans changed,,digital wallet,629e1ddd63bb3d564d2971ce,Pleasure Ride,64.3,0,manzanillo-limon-province-to-panama-city,629fef564619db0d2483c998,TRUE,TRUE,2023-02-03 14:45:17.805000 UTC,2023-01-31 11:56:50.145000 UTC,
BW791537,2023-01-31,bocas-del-toro-1-to-panama-city,canceled,2023-02-03,6:30:00,1,online cancel - I found a cheaper trip elsewhere,,paypal,629e1ddd63bb3d564d2971ce,Pleasure Ride,51.9,0,bocas-del-toro-1-to-panama-city,629ffcb27817c567052fced9,TRUE,FALSE,2023-01-31 15:09:30.269000 UTC,2023-01-31 12:46:25.437000 UTC,
BW790028,2023-01-31,changuinola-to-puerto-viejo-de-talamanca,canceled,2023-02-20,8:30:00,1,online cancel - My plans changed,,paypal,62a2331b6a9ce99396df2c7e,Travel Site,26.84,0,changuinola-to-puerto-viejo-de-talamanca,6387b53e4187b9e9172eef6c,TRUE,TRUE,2023-02-18 12:42:58.838000 UTC,2023-01-31 00:54:41.175000 UTC,
BW792217,2023-01-31,marrakesh-to-agadir,canceled,2023-02-01,12:30:00,2,,fully_booked,paypal,61e68adc8eb9d375acd24f97,CTM Bus,36.92,0,agadir-to-marrakesh,62bad9c847bf510b5a823919,FALSE,FALSE,,,2023-01-31 17:34:13.481000 UTC
BW790043,2023-01-31,agadir-to-marrakesh,canceled,2023-02-01,21:30:00,1,online cancel - problem with my bank,,credit card,61e68adc8eb9d375acd24f97,CTM Bus,19.41,0,agadir-to-marrakesh,62bad9c847bf510b5a823919,FALSE,FALSE,2023-01-31 01:16:50.163000 UTC,,
BW790414,2023-01-31,krabi-to-phuket,canceled,2023-03-18,10:00:00,2,online cancel - My plans changed,,credit card,62d54cc03888935417c25417,438 Phuket Krabi Transport,17.65,9.8,krabi-to-phuket,62d550d893f332033c947c49,FALSE,TRUE,2023-02-19 03:53:32.014000 UTC,2023-01-31 03:59:35.309000 UTC,
BW789867,2023-01-31,san-cristobal-de-las-casas-to-panajachel-lake-atitlan,canceled,2023-02-01,6:00:00,1,,missing_info_from_client,credit card,63187250ee373a1531d2f7e7,Magic Travel,61.9,0,panajachel-lake-atitlan-to-san-cristobal-de-las-casas,63187ac876d53c2c0e9a5312,TRUE,TRUE,,,2023-01-31 16:44:20.462000 UTC
BW790731,2023-01-31,cebu-to-tagbilaran-city-bohol-island,canceled,2023-02-01,8:00:00,3,online cancel - I found a cheaper trip elsewhere,,credit card,63198f60b989341ee10b1d79,Supercat Fast Ferry,50.65,40.6,cebu-to-tagbilaran-city-bohol-island,63a033ab77b34f2a79628bec,TRUE,FALSE,2023-01-31 23:29:57.927000 UTC,2023-01-31 06:04:29.900000 UTC,
BW790275,2023-01-31,cartagena-to-cartagena,canceled,2023-02-10,10:00:00,3,,supplier_unresponsive,credit card,631e90ad224e151a7f7e7d68,Destino Colombia,28.9,0,cartagena-to-cartagena,631e9877af475c1aa9882974,TRUE,FALSE,,,2023-02-08 17:48:16.984000 UTC
BW790048,2023-01-31,puerto-viejo-de-talamanca-to-bocas-del-toro-1,canceled,2023-03-01,11:30:00,2,online cancel - My plans changed,,credit card,635a18ade9e310c75dc3fe78,Caribe Extreme,34.3,0,bocas-del-toro-1-to-puerto-viejo-de-talamanca,635b6c5b78c4581169bd42e9,TRUE,FALSE,2023-02-14 20:51:58.887000 UTC,2023-01-31 03:25:20.052000 UTC,
BW791090,2023-01-31,puerto-viejo-de-talamanca-to-bocas-del-toro-1,canceled,2023-03-18,11:30:00,1,online cancel - My plans changed,,credit card,635a18ade9e310c75dc3fe78,Caribe Extreme,18.1,0,bocas-del-toro-1-to-puerto-viejo-de-talamanca,635b6c5b78c4581169bd42e9,TRUE,FALSE,2023-02-14 00:07:25.661000 UTC,2023-01-31 09:17:11.667000 UTC,
BW792450,2023-01-31,bocas-del-toro-1-to-san-jose,canceled,2023-02-05,14:00:00,1,,other,credit card,63621749e9e310ba1cc3ff17,Costa Rica Green Airways,226.54,0,bocas-del-toro-1-to-san-jose,63638697d3c89ee555f976dd,FALSE,FALSE,,,2023-01-31 22:33:28.894000 UTC
BW791762,2023-01-31,hue-to-hoi-an,canceled,2023-02-01,8:00:00,2,,fully_booked,digital wallet,6374a01267c73002c7baf365,Dong Hanh Travel Bus,28.26,0,hoi-an-to-hue,635a5bba35950c9343cd8d28,TRUE,FALSE,,,2023-01-31 14:18:28.186000 UTC
BW790139,2023-01-31,puerto-viejo-de-talamanca-to-limon,canceled,2023-01-31,11:00:00,1,,departure_does_not_exists,credit card,639c0e9d26730cca6d580ebd,Green Gold,52.53,0,limon-to-puerto-viejo-de-talamanca,639c151629bb072475105586,TRUE,FALSE,,,2023-01-31 02:09:50.254000 UTC
BW1000489,2023-04-14,split-to-hvar,canceled,2023-05-09,9:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),54.25,0,hvar-to-split,5b79711379c7ae6ba508ffc0,TRUE,TRUE,2023-04-14 14:52:32.721000 UTC,2023-04-14 14:48:47.519000 UTC,
BW999732,2023-04-14,korcula-to-hvar,canceled,2023-04-23,13:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),17.2,0.01,hvar-to-korcula,5d2b3b213a4068632474fe9f,TRUE,TRUE,2023-04-14 08:31:09.510000 UTC,2023-04-14 08:30:18.788000 UTC,
BW1000038,2023-04-14,ninh-binh-to-hoi-an,canceled,2023-04-18,20:30:00,2,,fully_booked,credit card,5a69cc832241b10005c277c1,The Long Travel,40.8,0,hoi-an-to-ninh-binh,5b18fc628836ae00015b20c5,TRUE,FALSE,,,2023-04-14 12:14:29.625000 UTC
BW999263,2023-04-14,ninh-binh-to-hue,canceled,2023-04-15,20:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5a97c3ead494be00013a5983,Queen Cafe Bus,46.84,0,hue-to-ninh-binh,640088dcf87cabb8acd637b3,TRUE,FALSE,2023-04-14 04:32:23.594000 UTC,,
BW1000597,2023-04-14,phong-nha-ke-bang-national-park-to-hue,canceled,2023-04-22,4:30:00,1,online cancel - My plans changed,,paypal,5a97c3ead494be00013a5983,Queen Cafe Bus,16.88,1.16,hue-to-phong-nha-ke-bang-national-park,64008b65f87cabb905d643b0,TRUE,FALSE,2023-04-17 14:30:17.080000 UTC,2023-04-14 22:12:26.284000 UTC,
BW1000179,2023-04-14,koh-phangan-to-koh-samui,canceled,2023-04-17,16:00:00,2,online cancel - I’m looking for a different type of transportation,,paypal,5ab45a22d494be00013a59f1,Seatran Discovery,23.02,-0.02,koh-phangan-to-koh-samui,5ae62e7a4120a90001e5cabe,TRUE,FALSE,2023-04-15 02:41:26.174000 UTC,2023-04-14 12:17:00.572000 UTC,
BW1000101,2023-04-14,koh-phangan-to-koh-samui,canceled,2023-04-17,10:30:00,2,online cancel - I’m looking for a different type of transportation,,paypal,5ab45a22d494be00013a59f1,Seatran Discovery,23.02,0,koh-phangan-to-koh-samui,5ae62e7a4120a90001e5cabe,TRUE,FALSE,2023-04-14 12:01:48.802000 UTC,2023-04-14 11:40:46.308000 UTC,
BW999258,2023-04-14,nakhon-si-thammarat-to-bangkok,canceled,2023-04-19,17:30:00,1,,fully_booked,credit card,5ac202d2d494be00013a5a21,Sri Suthep,40.85,0,bangkok-to-nakhon-si-thammarat,5db811011d4d7090548b2700,TRUE,FALSE,,,2023-04-14 08:45:31.182000 UTC
BW1000222,2023-04-14,suratthani-to-koh-samui,canceled,2023-05-03,11:15:00,2,online cancel -,,credit card,5ac954add494be00013a5a5a,Phantip Travel,39.82,0,koh-samui-to-suratthani,62da66eb3941c15525d4f9f2,FALSE,FALSE,2023-04-14 13:49:57.908000 UTC,,
BW999982,2023-04-14,hanoi-to-da-nang,canceled,2023-04-28,19:25:00,2,,fully_booked,credit card,5afbf215b30fdb0001f3c669,New Livitrans,163.24,0,da-nang-to-hanoi,5b04157e4787410001c58922,TRUE,FALSE,,,2023-04-15 14:27:24.066000 UTC
BW999557,2023-04-14,koh-tao-to-phuket,canceled,2023-04-15,21:00:00,2,,other,paypal,5b068517df3f6d0001d6b4d1,Fame Tours & Services,82.2,0,koh-tao-to-phuket,5b0bdb5c803c1c0001ca2142,TRUE,FALSE,,,2023-04-15 02:44:55.978000 UTC
BW1000785,2023-04-14,koh-tao-to-krabi,canceled,2023-04-16,21:00:00,2,,other,credit card,5b068517df3f6d0001d6b4d1,Fame Tours & Services,75.08,0,koh-tao-to-krabi,5b0bc7b4803c1c0001ca2107,TRUE,FALSE,,,2023-04-15 02:54:16.195000 UTC
BW999176,2023-04-14,hua-hin-to-bangkok,canceled,2023-04-16,15:00:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5b16429fb30fdb0001f3c703,Nor Neane,24.68,0,bangkok-to-hua-hin,5b1651252c6937000105d5a6,TRUE,FALSE,2023-04-14 03:43:04.600000 UTC,2023-04-14 03:39:49.170000 UTC,
BW1000563,2023-04-14,phuket-to-koh-phi-phi,canceled,2023-04-16,8:30:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,75.83,0,koh-phi-phi-to-phuket,5b166e179e39480001be71a1,TRUE,FALSE,2023-04-14 15:25:20.289000 UTC,2023-04-14 15:23:59.340000 UTC,
BW1000294,2023-04-14,koh-phi-phi-to-phuket,canceled,2023-04-15,14:30:00,2,,pickup_location_not_supported,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,45.87,0,koh-phi-phi-to-phuket,61c32dff3692164e6e696615,TRUE,FALSE,,,2023-04-15 02:07:45.083000 UTC
BW999002,2023-04-14,bangkok-to-siem-reap,canceled,2023-05-14,1:30:00,1,online cancel - I’m looking for a different type of transportation,,digital wallet,5b34dc5cdf3f6d0001d6b610,Travel Mart,45.7,0.03,bangkok-to-siem-reap,5bbe0d129aaa20d5ea202e22,TRUE,FALSE,2023-04-28 08:17:25.724000 UTC,2023-04-14 02:17:58.901000 UTC,
BW1000324,2023-04-14,ho-chi-minh-city-saigon-to-can-tho,canceled,2023-04-15,10:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5fe45d727282a4000181cd68,Thanh Buoi,22.42,0,can-tho-to-ho-chi-minh-city-saigon,6286d5c27a97ba3a8f79f625,FALSE,FALSE,2023-04-15 01:52:08.088000 UTC,,
BW998926,2023-04-14,playa-del-carmen-to-cozumel,canceled,2023-04-17,10:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,paypal,5b8f908f72b33b0001ba4ec0,Winjet,26.2,0.01,cozumel-to-playa-del-carmen,5b8fa59b78bfa21970335d39,TRUE,FALSE,2023-04-14 04:15:24.169000 UTC,,
BW1000694,2023-04-14,playa-del-carmen-to-cozumel,canceled,2023-04-18,11:00:00,2,online cancel - My plans changed,,digital wallet,5bbf3b8372b33b0001ba50bf,Ultramar,68.18,-0.2,cozumel-to-playa-del-carmen,6388bcabee96cc3c435efe6f,TRUE,FALSE,2023-04-16 19:30:47.980000 UTC,2023-04-14 16:18:35.074000 UTC,
BW998780,2023-04-14,cebu-to-bohol,canceled,2023-04-30,13:30:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5c6147b2967ae90001ca6702,OceanJet,12.97,7.73,bohol-to-cebu,61c1ba875ac5b815db2163e6,FALSE,FALSE,2023-04-15 09:10:04.029000 UTC,2023-04-15 03:48:16.628000 UTC,
BW998977,2023-04-14,bohol-to-cebu,canceled,2023-05-01,8:20:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5c6147b2967ae90001ca6702,OceanJet,19.79,0,bohol-to-cebu,5c614ac8750acbb1e77fe8e0,FALSE,FALSE,2023-04-14 02:05:16.587000 UTC,,
BW999330,2023-04-14,el-nido-to-puerto-princesa,canceled,2023-04-22,7:30:00,1,online cancel - My plans changed,,credit card,5c6a818f96280f00014a162a,Eulen Joy Express,14.11,0.19,el-nido-to-puerto-princesa,5c73b2edccbc4a143c1106b8,TRUE,FALSE,2023-04-20 05:02:57.990000 UTC,2023-04-14 05:11:45.698000 UTC,
BW998624,2023-04-14,lima-to-cusco,canceled,2023-05-08,13:15:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5cf52a2409876c0001b2a76c,Civa,31.31,22.12,cusco-to-lima,5cf530fa26d10f4c655e9df4,FALSE,FALSE,2023-04-14 21:34:28.094000 UTC,2023-04-14 12:11:22.115000 UTC,
BW999677,2023-04-14,ho-chi-minh-city-saigon-to-mui-ne,canceled,2023-04-29,9:00:00,4,,fully_booked,credit card,5d381cde2eb77d00012cc637,Futa Bus,38.75,0,ho-chi-minh-city-saigon-to-mui-ne,5bba1171a238cba6ce0414a9,TRUE,FALSE,,,2023-04-14 10:16:02.723000 UTC
BW999177,2023-04-14,ho-chi-minh-city-saigon-to-quy-nhon,canceled,2023-05-02,19:00:00,3,online cancel - My plans changed,,credit card,5d381cde2eb77d00012cc637,Futa Bus,104.33,71.66,ho-chi-minh-city-saigon-to-quy-nhon,5d41a2aefa4b35b963bf5b0b,TRUE,FALSE,2023-04-18 08:21:27.126000 UTC,2023-04-14 10:28:33.780000 UTC,
BW999945,2023-04-14,copan-ruinas-to-antigua,approved,2023-04-21,6:00:00,2,,departure_does_not_exists,credit card,5d4ab7ff9e401e000157e04a,Mayan Caribbean Travel,138.7,103.07,antigua-to-copan-ruinas,5d4bf5cc256f8203c5376bba,TRUE,FALSE,,2023-04-15 17:02:03.739000 UTC,2023-04-14 12:33:57.505000 UTC
BW1000594,2023-04-14,da-nang-to-hue,canceled,2023-04-15,14:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5dd4104533a9cf00019bb0e2,Hoang Duc Limousine,21.86,0,da-nang-to-hue,5dd41912810546860b94ffa7,TRUE,FALSE,2023-04-14 15:42:02.743000 UTC,,
BW1000576,2023-04-14,hue-to-da-nang,canceled,2023-04-18,14:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5dd4104533a9cf00019bb0e2,Hoang Duc Limousine,21.86,0,da-nang-to-hue,5dd41912810546860b94ffa7,TRUE,FALSE,2023-04-14 15:34:36.215000 UTC,,
BW999641,2023-04-14,battambang-to-phnom-penh,canceled,2023-04-16,11:00:00,1,,fully_booked,credit card,5e6626cecb64d2000136c776,Cambodia Private Car Service,89.65,0,battambang-to-phnom-penh,5e678a8f999e17c816d8ebcd,TRUE,FALSE,,,2023-04-14 08:20:15.808000 UTC
BW999427,2023-04-14,sanur-bali-to-nusa-penida-penida-island,canceled,2023-04-16,13:00:00,1,online cancel - I found a cheaper trip elsewhere,,digital wallet,634403781f7d723949390403,Semabu Hills Fast Boat,11.99,3.74,nusa-penida-penida-island-to-sanur-bali,6344067ddafc4859bc3b453e,TRUE,FALSE,2023-04-14 06:20:40.040000 UTC,2023-04-14 06:08:18.881000 UTC,
BW999612,2023-04-14,nusa-penida-penida-island-to-lombok,canceled,2023-04-16,10:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5e79f57c1814cb00012caa15,Semaya One Fast Cruise,15.01,4.62,lombok-to-nusa-penida-penida-island,5e7a1b59a566bc3c072dcf90,TRUE,FALSE,2023-04-14 15:21:25.399000 UTC,2023-04-14 07:34:39.266000 UTC,
BW1000935,2023-04-14,pattaya-to-bangkok,canceled,2023-04-16,2:30:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5f9817b306ff920001b15ac4,Thailand Travel and Transport,55.41,0,bangkok-to-pattaya,5f9819ac7b0d4b1825570429,TRUE,FALSE,2023-04-14 19:32:32.113000 UTC,,
BW1000985,2023-04-14,monteverde-to-la-fortuna,canceled,2023-04-16,13:15:00,2,,other,paypal,5fac0a059f0a330001df8123,RideCR,66.7,0,la-fortuna-to-monteverde,63245692fa8487a0598dbba2,TRUE,FALSE,,,2023-04-14 22:11:15.300000 UTC
BW1000766,2023-04-14,monteverde-to-san-jose,approved,2023-05-04,8:00:00,2,,missing_info_from_client,credit card,5fce056f52b9f400017a8859,Transportes Varela Monteverde CR,97.9,80,monteverde-to-san-jose,6343ec982f189820282f8e7f,TRUE,TRUE,,2023-04-17 22:00:53.387000 UTC,2023-04-14 17:42:18.693000 UTC
BW999821,2023-04-14,phnom-penh-to-ho-chi-minh-city-saigon,approved,2023-05-01,11:00:00,1,online cancel - My plans changed,,credit card,6356c72bea033377f6a7c550,Long Phuong Cambodia,30.32,20.03,ho-chi-minh-city-saigon-to-phnom-penh,6356c758a9c24bba4e205ea2,FALSE,TRUE,2023-04-19 12:55:34.054000 UTC,2023-04-14 09:32:37.639000 UTC,
BW1000484,2023-04-14,kandy-to-ella,canceled,2023-05-14,8:46:00,1,online cancel - My plans changed,,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,14.9,5,ella-to-kandy,609b85034b1ea79a8a6dc8b6,TRUE,FALSE,2023-04-16 01:18:18.882000 UTC,2023-04-14 14:48:11.486000 UTC,
BW1001003,2023-04-14,santiago-de-los-caballeros-to-puerto-plata,canceled,2023-04-29,10:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,610fef60ad89830001591b1a,Coming2 Dominican Republic,80.65,0,puerto-plata-to-santiago-de-los-caballeros,6118d8312ac512ee6cd0f92a,TRUE,FALSE,2023-04-15 00:47:38.710000 UTC,,
BW1000962,2023-04-14,montego-bay-to-negril,canceled,2023-07-30,13:00:00,2,,pickup_location_not_supported,credit card,62e237eaee1c83060ee99755,Nexus Tours Jamaica,64.3,0,montego-bay-to-negril,62f1f5aab73c575a4483f18a,TRUE,FALSE,,,2023-04-14 21:51:24.780000 UTC
BW1000383,2023-04-14,cancun-to-tulum,approved,2023-04-17,19:00:00,1,,missing_info_from_client,credit card,611cb7773d15560001189ce5,Nexus Tours Mexico,61.52,49.68,cancun-to-tulum,611d0d7f461ca60e34296ef0,TRUE,FALSE,,2023-04-15 13:05:42.907000 UTC,2023-04-14 14:19:25.601000 UTC
BW1000689,2023-04-14,san-jose-to-monteverde,canceled,2023-04-26,8:00:00,2,online cancel - My plans changed,,paypal,615c09f57be4560001cfd20a,Paradise Shuttle Costa Rica,75.34,0,monteverde-to-san-jose,615c1faf541f7ecb7c79fe9b,TRUE,TRUE,2023-04-19 21:01:10.605000 UTC,2023-04-14 16:21:34.233000 UTC,
BW1000789,2023-04-14,la-paz-1-to-mazatlan,canceled,2023-04-15,19:00:00,2,,fully_booked,credit card,616d2d5344ad410001e208f9,Baja Ferries MX,246.87,0,la-paz-1-to-mazatlan,616d356142a2cba4007f16f5,TRUE,FALSE,,,2023-04-14 21:33:01.681000 UTC
BW1000723,2023-04-14,manila-to-legazpi,canceled,2023-04-18,19:00:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5dcbcf4b9896c70001aa48c0,Penafrancia Tours and Travel Transport,87.77,0,legazpi-to-manila,6267eb0bcbca7adcd38f6ca5,FALSE,FALSE,2023-04-16 01:35:15.055000 UTC,,
BW1001018,2023-04-14,tangier-to-marrakesh,canceled,2023-05-18,23:25:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,61e67b86458fbf5395718b11,ONCF Voyages,107.24,79.26,marrakesh-to-tangier,63c94ad7dd5afb1e01842326,FALSE,FALSE,2023-05-02 02:35:34.627000 UTC,2023-04-18 06:07:40.279000 UTC,
BW1000300,2023-04-14,manila-to-banaue,approved,2023-05-04,21:00:00,3,online cancel - My plans changed,,credit card,5b8ba21d7585d10001ddf742,Coda Lines,62.98,51.42,banaue-to-manila,636573bea9070f99ecc03d15,FALSE,TRUE,2023-04-16 11:13:30.493000 UTC,2023-04-14 13:28:05.966000 UTC,
BW1000449,2023-04-14,dominical-to-san-jose,approved,2023-04-18,11:00:00,1,,pickup_location_not_supported,paypal,6225ff8496e5ba242358c8ef,Easy Ride,58.14,47.2,dominical-to-san-jose,62270e8b725d762722f9349e,TRUE,FALSE,,2023-04-14 21:57:21.373000 UTC,2023-04-14 15:12:42.389000 UTC
